adult,backdrop_path,budget,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,belongs_to_collection,collection_id,collection_name,genre_names,production_companies_ids,production_companies_number,production_companies_name,production_countries,spoken_languages,homepage
FALSE,/sLn5HvFwLIL7Fof2Jj0JEeJSrGC.jpg,40000000,34851,tt1424381,en,Predators,"A mercenary reluctantly leads a motley crew of warriors who soon come to realize they've been captured and deposited on an alien planet by an unknown nemesis. With the exception of a peculiar physician, they are all cold-blooded killers, convicts, death squad members... hunters who have now become the hunted.",20.537241,/wdniP8NDaJIydi1hMxhpbJMUfr6.jpg,2010-07-03,126248813,107,Released,Fear is Reborn,Predators,FALSE,6,1403,TRUE,399,Predator Collection,Action|Science Fiction|Adventure|Thriller,10807|1302|6332|25,4,Troublemaker Studios|Davis Entertainment|Dune Entertainment III|20th Century Fox,US,en|es|ru,
FALSE,/d9QGY8PvE3xZSPzegE8jT3dI4xA.jpg,38000000,44264,tt1403865,en,True Grit,"Following the murder of her father by hired hand Tom Chaney, 14-year-old farm girl Mattie Ross sets out to capture the killer. To aid her, she hires the toughest U.S. Marshal she can find, a man with ""true grit,"" Reuben J. ""Rooster"" Cogburn. Mattie insists on accompanying Cogburn, whose drinking, sloth, and generally reprobate character do not augment her faith in him. Against his wishes, she joins him in his trek into the Indian Nations in search of Chaney. They are joined by Texas Ranger LaBoeuf, who wants Chaney for his own purposes. The unlikely trio find danger and adventure on the journey, and each has his or her ""grit"" tested.",20.001673,/qc7vaF5fIeTllAykdP3wldlMyRh.jpg,2010-12-22,252276927,110,Released,Punishment Comes One Way or Another.,True Grit,FALSE,7.2,1998,FALSE,,,Drama|Adventure|Western,4|6277|258|2092,4,Paramount|Skydance Productions|Scott Rudin Productions|Mike Zoss Productions,US,en,http://www.truegritmovie.com/
FALSE,/qayeOS1ySq99RmGKiELH7sCOLpv.jpg,20000000,23631,tt0985694,en,Machete,"After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss.",19.994315,/3RCX4EzTrpO6wNz536EQPhYM2Fk.jpg,2010-09-01,31327899,105,Released,He was given an offer he couldn't refuse...,Machete,FALSE,6.3,1375,TRUE,210006,Machete Collection,Action|Comedy|Thriller,10807|444|6332|10808,4,Troublemaker Studios|Dune Entertainment|Dune Entertainment III|Overnight Films,US,en|es,http://www.vivamachete.com/
FALSE,/i4xX5YUHUfNvlHt65DPDXQgJT7m.jpg,36000000,23048,tt1231587,en,Hot Tub Time Machine,"A malfunctioning time machine at a ski resort takes a man back to 1986 with his two friends and nephew, where they must relive a fateful night and not change anything to make sure the nephew is born.",19.906223,/zERxFAXiQdPAfsumIIcBFH8fOVt.jpg,2010-03-26,64572262,101,Released,Kick some past,Hot Tub Time Machine,FALSE,5.9,1072,TRUE,313576,Hot Tub Time Machine Collection,Science Fiction|Comedy|Adventure,60|12886|21,3,United Artists|New Crime Productions|Metro-Goldwyn-Mayer,US,ru|en,http://www.mgm.com/view/Movie/2387/Hot-T...
FALSE,/wu4tawMznxUvqP21lUH6RKrv3LQ.jpg,8000000,37735,tt1282140,en,Easy A,"After a little white lie about losing her virginity gets out, a clean cut high school girl sees her life paralleling Hester Prynne's in ""The Scarlet Letter,"" which she is currently studying in school - until she decides to use the rumor mill to advance her social and financial standing.",19.829186,/1pgPO3OfSm2inpODMqg2RNmLW90.jpg,2010-09-10,74952305,92,Released,The rumour-filled totally false account of how I ruined my flawless reputation.,Easy A,FALSE,6.8,2798,FALSE,,,Comedy,3287|7291,2,Screen Gems|Olive Bridge Entertainment,US,en,http://letsnotandsaywedid.com/
FALSE,/vBIZjbQCFV52YcEHf99Mamrfele.jpg,25000000,45317,tt0964517,en,The Fighter,"The Fighter, is a drama about boxer ""Irish"" Micky Ward's unlikely road to the world light welterweight title. His Rocky-like rise was shepherded by half-brother Dicky, a boxer-turned-trainer who rebounded in life after nearly being KO'd by drugs and crime.",19.787525,/ytGIpdxYyvXwch5QILfquSTMA9f.jpg,2010-12-17,93617009,116,Released,Every dream deserves a fighting chance.,The Fighter,FALSE,7.2,1765,FALSE,,,Drama,4,1,Paramount,US,en,http://www.thefightermovie.com
FALSE,/cGB5Z26ooEFwYdf3fEMZ71RuHGU.jpg,30000000,43539,tt1458175,en,The Next Three Days,"A married couple's life is turned upside down when the wife is accused of a murder. Lara Brennan is arrested for murdering her boss with whom she had an argument. It seems she was seen leaving the scene of the crime and her fingerprints were on the murder weapon. Her husband, John would spend the next few years trying to get her released, but there's no evidence that negates the evidence against her. And when the strain of being separated from her family, especially her son, gets to her, John decides to break her out. So he does a lot of research to find a way.",19.50707,/odZECgJpQSUUK1tOMrkT7LWxSkI.jpg,2010-11-18,51148651,133,Released,What if you had 72 hours to save everything you live for?,The Next Three Days,FALSE,6.9,1106,FALSE,,,Romance|Drama|Thriller|Crime,6320|1632|2927,3,Hwy61|Lionsgate|Fidélité Films,US|FR,en,http://www.thenextthreedaysmovie.com/index.html
FALSE,/pddDWflAgEUex06MOjfRmAl9ZWq.jpg,100000000,44048,tt0477080,en,Unstoppable,"A runaway train, transporting deadly, toxic chemicals, is barreling down on Stanton, Pennsylvania, and only two men can stop it: a veteran engineer and a young conductor. Thousands of lives hang in the balance as these ordinary heroes attempt to chase down one million tons of hurtling steel and prevent an epic disaster.",19.418953,/b2uI9tSssC4D7vCgdES6IZJXuCs.jpg,2010-11-04,167805466,98,Released,"1,000,000 Tons. 100,000 Lives. 100 Minutes.",Unstoppable,FALSE,6.3,1420,FALSE,,,Action|Thriller,19776|1645|1838|19777|25,5,Prospect Park|Scott Free Productions|Firm Films|Millbrook Farm Productions|20th Century Fox,US,en,
FALSE,/oCS8EsEPOe6YfBfwBDRwvHBl1FN.jpg,30000000,43347,tt0758752,en,Love & Other Drugs,"Maggie, an alluring free spirit who won't let anyone - or anything - tie her down. But she meets her match in Jamie, whose relentless and nearly infallible charm serve him well with the ladies and in the cutthroat world of pharmaceutical sales. Maggie and Jamie's evolving relationship takes them both by surprise, as they find themselves under the influence of the ultimate drug: love.",19.248588,/4jU64i4kAEtQUlsYsQPAdfpI7aP.jpg,2010-11-22,102820008,112,Released,Addicted to one-night stands or dependent on one another?,Love & Other Drugs,FALSE,6.7,1652,FALSE,,,Drama|Comedy|Romance,711|508|10104|4403|348|444,6,Fox 2000 Pictures|Regency Enterprises|New Regency Pictures|Stuber Productions|Bedford Falls Productions|Dune Entertainment,US,en,http://www.loveandotherdrugsthemovie.com/
FALSE,/sAMbPP5APevu6oJdUT4YNgpyR8o.jpg,20000000,41439,tt1477076,en,Saw 3D,"As a deadly battle rages over Jigsaw's brutal legacy, a group of Jigsaw survivors gathers to seek the support of self-help guru and fellow survivor Bobby Dagen, a man whose own dark secrets unleash a new wave of terror.",18.844478,/mBQX4TCfDEk2a5mvu0Z0PFeFoUp.jpg,2010-10-21,136150434,90,Released,The Traps Come Alive,Saw: The Final Chapter,FALSE,5.8,984,TRUE,656,Saw Collection,Horror|Crime,1632|2061|6680,3,Lionsgate|Twisted Pictures|Serendipity Productions,CA|US,en,http://www.saw3dmovie.com
FALSE,/rgi3ykaqwcC8s4FiQ8QEhdvk662.jpg,45000000,11439,tt1139328,en,The Ghost Writer,"A writer stumbles upon a long-hidden secret when he agrees to help former British Prime Minister Adam Lang complete his memoirs on a remote island after the politician's assistant drowns in a mysterious accident. In director Roman Polanski's tense drama, the author realizes that his discovery threatens some very powerful people who will do anything to ensure that certain episodes from Lang's past remain buried.",18.542491,/p4HtT6IHPAVg8usYdyv8gZN8Qbm.jpg,2010-02-12,60222298,128,Released,Read between the lies.,The Ghost Writer,FALSE,6.7,836,FALSE,,,Thriller|Mystery,15671|355|264|265,4,France 2 Cinéma|R.P. Productions|Studio Babelsberg|Runteam Ltd.,DE|GB|US,en,
FALSE,/2sqJMg3CAZlVq7VQ2pTftjqecqi.jpg,1987650,26388,tt1462758,en,Buried,Paul is a U.S. truck driver working in Iraq. After an attack by a group of Iraqis he wakes to find he is buried alive inside a coffin. With only a lighter and a cell phone it's a race against time to escape this claustrophobic death trap.,18.495507,/pa4rzk8Hfx6i6Y99Ybjt4TCS3DW.jpg,2010-09-24,19152480,94,Released,"170,000 sq miles of desert. 90 minutes of oxygen. No way out.",Buried,FALSE,6.6,1049,FALSE,,,Drama|Thriller|Mystery,11564|11565|11566|2577,4,Versus Entertainment|The Safran Company|Dark Trick Films|Studio 37,ES|US|FR,en,http://www.experienceburied.com/index.html
FALSE,/e1CMBwdeWytbSFSiEc9ax5ZSTzg.jpg,7000000,51620,tt1500491,es,Death Race 2,"In the world's most dangerous prison, a new game is born: Death Race. The rules of this adrenaline-fueled blood sport are simple, drive or die. When repentant convict Carl Lucas discovers there's a price on his head, his only hope is to survive a twisted race against an army of hardened criminals and tricked-out cars.",18.327704,/5ARRXaWPgtIT9qKl8Db3MNuGvo3.jpg,2010-11-12,0,96,Released,"10 killer drivers, 20,000 rounds of ammo. 1 survivor.",Death Race 2,FALSE,5.6,397,TRUE,86116,Death Race Collection,Action|Thriller|Science Fiction,9137|17008,2,Moonlighting Films|CC Capital Arts Entertainment SRL,ZA|DE,en,http://deathrace2.craveonline.com/
FALSE,/njU7eai9g5RHgyTKl8RbvQ8dys6.jpg,52000000,26389,tt1179034,en,From Paris with Love,"James Reese has a good job as an ambassador's aid in France, but his real passion is a side gig, working in a minor role in the CIA. He would love to be a full-fledged agent and can't believe his luck when he lands an assignment with Charlie Wax. Trigger-happy Charlie soon has James crying for his desk job, but when he learns that the same guys they're trying to catch are after him, James realizes that Charlie may be his only hope of survival.",18.043239,/41yioNp9apJ7xtYDaSxqBfm1p5T.jpg,2010-02-05,52826594,92,Released,Two agents. One city. No merci.,From Paris with Love,FALSE,6.1,814,FALSE,,,Action|Crime|Thriller,11261|1115|5358|6586|6877|6896|1076|34774,8,M6|M6 Films|Canal+|TPS Star|Grive Productions|EuropaCorp|Apipoulaï|W9,GB|FR,de|en|fr|zh,http://www.frompariswithlovefilm.com/
FALSE,/bBIVXF96zbNtXmoAdMfstKAfMXU.jpg,40000000,27573,tt1038919,en,The Bounty Hunter,"Milo Boyd is a bounty hunter whose latest gig is rather satisfying, as he finds out that the bail-skipper he must chase down is his own ex-wife, Nicole -- but she has no intention of getting nabbed without a fight. Complicating matters, Nicole's wannabe-boyfriend, Stewart, joins the chase.",17.646422,/lAuOwnlWrBOOiWGpS3wqhfF4CRx.jpg,2010-03-16,136000000,110,Released,"It's a Job. It Isn't Personal. Well, Maybe a Little...",The Bounty Hunter,FALSE,5.6,1075,FALSE,,,Action|Comedy,5|7295|333|12199,4,Columbia Pictures|Relativity Media|Original Film|Madhouse Entertainment,US,en,http://www.thebountyhunter-movie.net/
FALSE,/1TFEtFxD1M9OvMGlGcSAR5Pg53I.jpg,58000000,39514,tt1245526,en,RED,"When his peaceful life is threatened by a high-tech assassin, former black-ops agent, Frank Moses reassembles his old team in a last ditch effort to survive and uncover his assailants.",17.435087,/q2mwTRKrq1etP9S4SZVDIJq0wI2.jpg,2010-10-13,71664962,111,Released,Still armed. Still dangerous. Still got it.,RED,FALSE,6.6,3254,TRUE,163902,RED Collection,Action|Adventure|Comedy|Crime|Thriller,429|491|435|9993,4,DC Comics|Summit Entertainment|Di Bonaventura Pictures|DC Entertainment,US,en|ru,
FALSE,/aD8iOuLlEiMfVlHTnAe15fZLo0S.jpg,165000000,10192,tt0892791,en,Shrek Forever After,"A bored and domesticated Shrek pacts with deal-maker Rumpelstiltskin to get back to feeling like a real ogre again, but when he's duped and sent to a twisted version of Far Far Away—where Rumpelstiltskin is king, ogres are hunted, and he and Fiona have never met—he sets out to restore his world and reclaim his true love.",17.124702,/enqVwbUu6OX5LHq0fuk7sLT35zy.jpg,2010-05-16,752600867,93,Released,It ain't Ogre... Til it's Ogre,Shrek Forever After,FALSE,6,2527,TRUE,2150,Shrek Collection,Comedy|Adventure|Fantasy|Animation|Family,521,1,DreamWorks Animation,US,en,http://www.shrekforeverafter.com/
FALSE,/awMESdeGymmNYTMhWvjJE5AP61a.jpg,100000000,27581,tt1386588,en,The Other Guys,"NYPD detectives Christopher Danson (Johnson) and P.K. Highsmith (Jackson) are the baddest and most beloved cops in New York City. They don't get tattoos, other men get tattoos of them. Two desks over and one back, sit detectives Allen Gamble (Ferrell) and Terry Hoitz (Wahlberg). You've seen them in the background of photos of Danson and Highsmith, out of focus and eyes closed. They're not heroes, they're ""the other guys."" But every cop has his or her day and soon Gamble and Hoitz stumble into a seemingly innocuous case no other detective wants to touch that could turn into NYC's biggest crime. It's the opportunity of their lives, but do these guys have the right stuff?",16.487913,/b4mYjC8kKx32BnCNBQeDCA76WBd.jpg,2010-08-06,170432927,107,Released,When the cops are busy... Our only hope is...,The Other Guys,FALSE,6.1,1614,FALSE,,,Action|Comedy|Crime,4740|5,2,Gary Sanchez Productions|Columbia Pictures,US,en,http://www.theotherguys-movie.com/
FALSE,/uHQzRMqhs1bA1fLEP6J1Qc19Nfg.jpg,95000000,32657,tt0814255,en,Percy Jackson & the Olympians: The Lightning Thief,"Accident prone teenager, Percy discovers he's actually a demi-God, the son of Poseidon, and he is needed when Zeus' lightning is stolen. Percy must master his new found skills in order to prevent a war between the Gods that could devastate the entire world.",16.27564,/5NhyXkodMzDRW8uqtPqlxJsoBhf.jpg,2010-02-01,226497209,118,Released,Worlds Collide,Percy Jackson & the Olympians: The Lightning Thief,FALSE,6,2580,TRUE,179919,Percy Jackson Collection,Adventure|Fantasy|Family,28431|711|436|5219|444|10893|289|6332,8,TCF Vancouver Productions|Fox 2000 Pictures|1492 Pictures|Sunswept Entertainment|Dune Entertainment|Big Screen Productions|Ingenious Film Partners|Dune Entertainment III,CA|US,en,
FALSE,/9payiNC2a617CoAat8vxIRiVC1Z.jpg,20000000,29427,tt0455407,en,The Crazies,Four friends find themselves trapped in their small hometown after they discover their friends and neighbors going quickly and horrifically insane.,15.703316,/s15bIs5uLEqPEQERH5YqjCjY6gd.jpg,2010-02-26,54956140,101,Released,Fear Thy Neighbor,The Crazies,FALSE,6.2,775,FALSE,,,Mystery|Horror|Action,4916|6735|12807|6736,4,Penn Station Entertainment|Participant Media|Overture Films|Imagenation Abu Dhabi FZ,US,en,
FALSE,/aBCjJWQkEsn3Y3nbx1IOKRLalqa.jpg,200000000,12155,tt1014759,en,Alice in Wonderland,"Alice, an unpretentious and individual 19-year-old, is betrothed to a dunce of an English nobleman. At her engagement party, she escapes the crowd to consider whether to go through with the marriage and falls down a hole in the garden after spotting an unusual rabbit. Arriving in a strange and surreal place called 'Underland,' she finds herself in a world that resembles the nightmares she had as a child, filled with talking animals, villainous queens and knights, and frumious bandersnatches. Alice realizes that she is there for a reason – to conquer the horrific Jabberwocky and restore the rightful queen to her throne.",15.574079,/pvEE5EN5N1yjmHmldfL4aJWm56l.jpg,2010-03-03,1025491110,108,Released,You're invited to a very important date,Alice in Wonderland,FALSE,6.4,5811,TRUE,261307,Alice in Wonderland Collection,Family|Fantasy|Adventure,2|16314|598|20004|8601,5,"Walt Disney Pictures|Roth Films|Team Todd|Zanuck Company, The|Tim Burton Productions",US,en,http://disney.go.com/wonderland/
FALSE,/9yQWwc7mwWID0ssy4eIm50fxXCd.jpg,52000000,32856,tt0817230,en,Valentine's Day,"More than a dozen Angelenos navigate Valentine's Day from early morning until midnight. Three couples awake together, but each relationship will sputter; are any worth saving? A grade-school boy wants flowers for his first true love; two high school seniors plan first-time sex at noon; a TV sports reporter gets the assignment to find romance in LA; a star quarterback contemplates his future; two strangers meet on a plane; grandparents, together for years, face a crisis; and, an ""I Hate Valentine's Day"" dinner beckons the lonely and the lied to. Can Cupid finish his work by midnight?",15.262924,/qrZ49dcenKqtRWSbOK8zWLQC6GG.jpg,2010-02-10,216485654,125,Released,A Love Story. More or Less.,Valentine's Day,FALSE,5.7,1260,FALSE,,,Comedy|Romance,4194|12|60018,3,Karz Entertainment|New Line Cinema|Rice Films,US,en,http://www.valentinesdaymovie.com/
FALSE,/zpaTddJYsrQApEnWxe783DNhTqD.jpg,37000000,23168,tt0840361,en,The Town,"Doug MacRay is a longtime thief, who, smarter than the rest of his crew, is looking for his chance to exit the game. When a bank job leads to the group kidnapping an attractive branch manager, he takes on the role of monitoring her – but their burgeoning relationship threatens to unveil the identities of Doug and his crew to the FBI Agent who is on their case.",14.783312,/zX4fKmDXKGt4hlzhAJirdlRKFgO.jpg,2010-09-15,154026136,125,Released,Welcome to the bank robbery capital of America.,The Town,FALSE,7.1,1804,FALSE,,,Crime|Drama|Thriller,6194|923|3281|3528,4,Warner Bros.|Legendary Pictures|GK Films|Thunder Road Pictures,US,en,http://thetownmovie.warnerbros.com/
